CustomerId,Q1,P1,Q2,P2,Q3,P3,Q4,P4,Q5,P5,Q6,P6,Q7,P7,Q8,P8,Q9,P9,Q10,P10,Q11,P11,Q12,P12,Total,Classification
ZM2861,6,1,4,5,2,2,2,3,2,3,1,1,3,5,4,7,1,1,2,3,2,1,1,0,32,Balanced
ZM2862,3,1,5,7,1,5,1,1,2,3,2,3,2,3,4,7,3,5,1,1,1,0,1,0,36,Balanced
ZM2863,2,3,5,7,1,5,2,3,5,9,1,1,2,3,2,3,3,5,2,3,1,0,2,1,43,Assertive
ZM2864,5,3,3,3,2,2,3,5,4,7,1,1,3,5,2,3,3,5,3,5,1,0,2,1,40,Balanced
ZM2865,6,1,4,5,2,2,3,5,5,9,4,7,4,7,4,7,3,5,4,7,2,1,1,0,56,Aggresive
ZM2866,3,1,5,7,3,1,1,1,2,3,2,3,3,5,2,3,2,3,4,7,2,1,2,1,36,Balanced
ZM2867,5,3,2,2,2,2,3,5,1,1,1,1,3,5,1,1,5,9,4,7,1,0,1,0,36,Balanced
ZM2868,5,3,1,1,1,5,2,3,2,3,2,3,2,3,2,3,3,5,4,7,1,0,1,0,36,Balanced
ZM2869,3,1,1,1,3,1,4,7,4,7,1,1,3,5,3,5,3,5,1,1,2,1,1,0,35,Balanced
ZM2870,6,1,3,3,2,2,1,1,1,1,3,5,1,1,2,3,1,1,3,5,2,1,1,0,24,Conservative
ZM2871,5,3,1,1,2,2,4,7,1,1,4,7,2,3,2,3,5,9,4,7,2,1,1,0,44,Assertive
ZM2872,3,1,5,7,1,5,3,5,4,7,1,1,4,7,2,3,4,7,2,3,1,0,2,1,47,Assertive
ZM2873,6,1,3,3,2,2,2,3,3,5,2,3,2,3,2,3,4,7,2,3,2,1,2,1,35,Balanced
ZM2874,6,1,2,2,1,5,3,5,3,5,1,1,1,1,4,7,5,9,1,1,2,1,1,0,38,Balanced
ZM2875,1,5,5,7,3,1,2,3,5,9,1,1,2,3,2,3,4,7,4,7,1,0,1,0,46,Assertive
ZM2876,5,3,2,2,2,2,1,1,3,5,3,5,3,5,4,7,3,5,1,1,1,0,1,0,36,Balanced
ZM2877,1,5,3,3,1,5,2,3,1,1,4,7,1,1,3,5,1,1,1,1,2,1,1,0,33,Balanced
ZM2878,4,5,5,7,1,5,4,7,5,9,3,5,4,7,1,1,3,5,4,7,2,1,2,1,60,Aggresive
ZM2879,2,3,5,7,1,5,2,3,1,1,2,3,1,1,2,3,5,9,1,1,1,0,2,1,37,Balanced
ZM2880,3,1,3,3,3,1,3,5,3,5,2,3,1,1,1,1,5,9,4,7,1,0,2,1,37,Balanced
ZM2881,5,3,3,3,1,5,3,5,1,1,4,7,1,1,2,3,4,7,3,5,2,1,2,1,42,Assertive
ZM2882,6,1,4,5,3,1,2,3,5,9,2,3,2,3,4,7,3,5,1,1,1,0,1,0,38,Balanced
ZM2883,5,3,4,5,1,5,3,5,1,1,3,5,2,3,3,5,2,3,1,1,2,1,1,0,37,Balanced
ZM2884,1,5,1,1,1,5,4,7,5,9,1,1,4,7,3,5,5,9,1,1,1,0,1,0,50,Assertive
ZM2885,1,5,1,1,3,1,4,7,3,5,4,7,2,3,3,5,3,5,1,1,1,0,2,1,41,Assertive
ZM2886,6,1,2,2,3,1,4,7,3,5,3,5,3,5,2,3,4,7,4,7,1,0,2,1,44,Assertive
ZM2887,3,1,5,7,1,5,2,3,2,3,2,3,2,3,1,1,2,3,3,5,2,1,2,1,36,Balanced
ZM2888,6,1,5,7,3,1,4,7,3,5,3,5,3,5,1,1,2,3,1,1,1,0,1,0,36,Balanced
ZM2889,2,3,4,5,1,5,3,5,3,5,2,3,1,1,4,7,5,9,2,3,1,0,2,1,47,Assertive
ZM2890,2,3,1,1,1,5,2,3,1,1,4,7,1,1,2,3,2,3,4,7,2,1,2,1,36,Balanced
ZM2891,6,1,1,1,2,2,2,3,2,3,4,7,1,1,1,1,2,3,4,7,2,1,2,1,31,Balanced
ZM2892,2,3,4,5,1,5,3,5,3,5,3,5,1,1,4,7,5,9,4,7,2,1,2,1,54,Aggresive
ZM2893,4,5,4,5,2,2,2,3,5,9,2,3,2,3,2,3,5,9,3,5,1,0,2,1,48,Assertive
ZM2894,5,3,4,5,2,2,4,7,2,3,4,7,2,3,3,5,3,5,1,1,1,0,2,1,42,Assertive
ZM2895,1,5,2,2,3,1,1,1,4,7,1,1,2,3,3,5,5,9,3,5,2,1,1,0,40,Balanced
ZM2896,3,1,4,5,2,2,2,3,2,3,4,7,4,7,4,7,2,3,4,7,1,0,2,1,46,Assertive
ZM2897,4,5,2,2,1,5,1,1,2,3,1,1,2,3,3,5,1,1,1,1,1,0,2,1,28,Balanced
ZM2898,2,3,4,5,3,1,2,3,2,3,2,3,4,7,3,5,4,7,2,3,1,0,1,0,40,Balanced
ZM2899,3,1,3,3,3,1,2,3,2,3,1,1,3,5,3,5,5,9,4,7,1,0,1,0,38,Balanced
ZM2900,2,3,1,1,3,1,2,3,3,5,3,5,3,5,2,3,3,5,4,7,1,0,1,0,38,Balanced
ZM2901,1,5,1,1,1,5,3,5,3,5,1,1,2,3,3,5,2,3,4,7,2,1,1,0,41,Assertive
ZM2902,3,1,3,3,1,5,2,3,5,9,3,5,1,1,4,7,5,9,1,1,1,0,2,1,45,Assertive
ZM2903,2,3,2,2,2,2,3,5,3,5,1,1,4,7,4,7,3,5,1,1,2,1,1,0,39,Balanced
ZM2904,3,1,4,5,2,2,2,3,5,9,4,7,1,1,2,3,2,3,4,7,2,1,2,1,43,Assertive
ZM2905,6,1,4,5,2,2,1,1,5,9,1,1,4,7,3,5,1,1,2,3,1,0,2,1,36,Balanced
ZM2906,5,3,4,5,2,2,4,7,1,1,1,1,3,5,3,5,5,9,3,5,2,1,2,1,45,Assertive
ZM2907,3,1,1,1,1,5,4,7,3,5,2,3,2,3,2,3,1,1,4,7,2,1,2,1,38,Balanced
ZM2908,2,3,1,1,2,2,1,1,2,3,3,5,3,5,4,7,1,1,4,7,1,0,1,0,35,Balanced
ZM2909,1,5,1,1,3,1,2,3,3,5,4,7,3,5,4,7,3,5,1,1,2,1,1,0,41,Assertive
ZM2910,4,5,4,5,2,2,2,3,1,1,4,7,4,7,3,5,1,1,1,1,2,1,2,1,39,Balanced
ZM2911,6,1,5,7,2,2,2,3,3,5,4,7,1,1,2,3,2,3,1,1,2,1,1,0,34,Balanced
ZM2912,4,5,3,3,2,2,1,1,3,5,1,1,1,1,4,7,1,1,2,3,1,0,2,1,30,Balanced
ZM2913,6,1,2,2,3,1,2,3,2,3,2,3,4,7,1,1,3,5,2,3,2,1,1,0,30,Balanced
ZM2914,6,1,4,5,1,5,4,7,4,7,2,3,2,3,2,3,4,7,4,7,1,0,1,0,48,Assertive
ZM2915,5,3,3,3,1,5,1,1,4,7,1,1,4,7,2,3,1,1,1,1,1,0,1,0,32,Balanced
ZM2916,2,3,5,7,3,1,2,3,5,9,3,5,4,7,3,5,5,9,3,5,1,0,2,1,55,Aggresive
ZM2917,3,1,2,2,1,5,1,1,5,9,4,7,4,7,3,5,3,5,2,3,2,1,2,1,47,Assertive
ZM2918,1,5,4,5,3,1,2,3,3,5,1,1,4,7,4,7,4,7,1,1,1,0,2,1,43,Assertive
ZM2919,3,1,2,2,2,2,2,3,3,5,3,5,2,3,2,3,1,1,3,5,1,0,1,0,30,Balanced
ZM2920,4,5,3,3,3,1,1,1,2,3,3,5,1,1,2,3,2,3,4,7,1,0,2,1,33,Balanced
ZM2921,1,5,5,7,3,1,1,1,2,3,2,3,1,1,3,5,5,9,3,5,2,1,1,0,41,Assertive
ZM2922,3,1,3,3,3,1,1,1,4,7,3,5,3,5,4,7,3,5,3,5,2,1,1,0,41,Assertive
ZM2923,2,3,1,1,2,2,2,3,2,3,4,7,4,7,4,7,3,5,1,1,1,0,2,1,40,Balanced
ZM2924,6,1,2,2,3,1,1,1,3,5,2,3,1,1,3,5,4,7,2,3,2,1,2,1,31,Balanced
ZM2925,3,1,2,2,1,5,4,7,3,5,3,5,4,7,1,1,4,7,3,5,1,0,1,0,45,Assertive
ZM2926,3,1,1,1,3,1,3,5,4,7,1,1,3,5,2,3,4,7,2,3,2,1,2,1,36,Balanced
ZM2927,1,5,2,2,2,2,2,3,5,9,4,7,4,7,1,1,2,3,1,1,1,0,2,1,41,Assertive
ZM2928,2,3,2,2,2,2,2,3,5,9,3,5,2,3,4,7,3,5,2,3,2,1,1,0,43,Assertive
ZM2929,5,3,5,7,2,2,4,7,2,3,3,5,1,1,2,3,2,3,1,1,1,0,2,1,36,Balanced
ZM2930,1,5,3,3,3,1,3,5,1,1,3,5,1,1,3,5,1,1,2,3,1,0,2,1,31,Balanced
ZM2931,2,3,5,7,3,1,4,7,3,5,4,7,2,3,3,5,5,9,1,1,1,0,1,0,48,Assertive
ZM2932,5,3,4,5,2,2,2,3,1,1,3,5,1,1,2,3,3,5,2,3,1,0,1,0,31,Balanced
ZM2933,2,3,1,1,1,5,4,7,4,7,4,7,4,7,4,7,2,3,1,1,2,1,1,0,49,Assertive
ZM2934,3,1,1,1,3,1,1,1,3,5,4,7,2,3,3,5,1,1,4,7,2,1,1,0,33,Balanced
ZM2935,2,3,4,5,1,5,4,7,4,7,2,3,4,7,4,7,2,3,1,1,1,0,2,1,49,Assertive
ZM2936,6,1,5,7,1,5,2,3,3,5,3,5,1,1,4,7,4,7,4,7,2,1,1,0,49,Assertive
ZM2937,5,3,2,2,2,2,2,3,5,9,2,3,3,5,3,5,4,7,3,5,1,0,2,1,45,Assertive
ZM2938,6,1,4,5,3,1,1,1,3,5,4,7,1,1,4,7,3,5,2,3,1,0,2,1,37,Balanced
ZM2939,1,5,5,7,2,2,4,7,2,3,2,3,1,1,2,3,1,1,3,5,2,1,1,0,38,Balanced
ZM2940,2,3,3,3,2,2,1,1,2,3,4,7,4,7,1,1,1,1,3,5,1,0,1,0,33,Balanced
ZM2941,3,1,3,3,2,2,4,7,1,1,1,1,3,5,4,7,5,9,2,3,2,1,2,1,41,Assertive
ZM2942,2,3,5,7,1,5,3,5,2,3,3,5,2,3,1,1,4,7,1,1,2,1,1,0,41,Assertive
ZM2943,5,3,4,5,1,5,2,3,2,3,2,3,4,7,4,7,3,5,3,5,2,1,2,1,48,Assertive
ZM2944,5,3,3,3,2,2,2,3,3,5,3,5,4,7,1,1,2,3,1,1,2,1,1,0,34,Balanced
ZM2945,1,5,5,7,1,5,1,1,1,1,2,3,2,3,3,5,3,5,1,1,1,0,2,1,37,Balanced
ZM2946,2,3,3,3,1,5,2,3,3,5,1,1,2,3,4,7,3,5,3,5,2,1,2,1,42,Assertive
ZM2947,3,1,1,1,1,5,2,3,5,9,2,3,1,1,3,5,1,1,3,5,2,1,2,1,36,Balanced
ZM2948,6,1,1,1,3,1,1,1,5,9,4,7,2,3,1,1,4,7,1,1,1,0,1,0,32,Balanced
ZM2949,3,1,1,1,3,1,3,5,2,3,1,1,3,5,1,1,5,9,3,5,1,0,1,0,32,Balanced
ZM2950,6,1,4,5,2,2,4,7,4,7,4,7,2,3,1,1,2,3,4,7,1,0,1,0,43,Assertive
ZM2951,4,5,1,1,3,1,2,3,3,5,1,1,3,5,4,7,5,9,2,3,1,0,2,1,41,Assertive
ZM2952,1,5,1,1,3,1,2,3,4,7,3,5,1,1,4,7,4,7,3,5,1,0,2,1,43,Assertive
ZM2953,4,5,5,7,2,2,4,7,1,1,1,1,3,5,2,3,1,1,2,3,1,0,2,1,36,Balanced
ZM2954,3,1,2,2,1,5,2,3,4,7,4,7,4,7,4,7,2,3,3,5,1,0,1,0,47,Assertive
ZM2955,6,1,2,2,2,2,1,1,5,9,1,1,2,3,4,7,5,9,4,7,1,0,1,0,42,Assertive
ZM2956,1,5,5,7,2,2,3,5,1,1,1,1,1,1,4,7,3,5,1,1,1,0,1,0,35,Balanced
ZM2957,3,1,5,7,3,1,1,1,2,3,1,1,3,5,2,3,4,7,1,1,1,0,1,0,30,Balanced
ZM2958,3,1,4,5,1,5,4,7,2,3,4,7,1,1,3,5,1,1,3,5,1,0,1,0,40,Balanced
ZM2959,6,1,1,1,3,1,3,5,4,7,1,1,2,3,2,3,1,1,4,7,2,1,1,0,31,Balanced
ZM2960,3,1,4,5,1,5,3,5,3,5,3,5,3,5,3,5,5,9,2,3,1,0,2,1,49,Assertive
ZM2961,4,5,3,3,3,1,2,3,5,9,1,1,4,7,2,3,3,5,1,1,1,0,1,0,38,Balanced
ZM2962,6,1,2,2,3,1,2,3,3,5,4,7,4,7,1,1,5,9,2,3,1,0,2,1,40,Balanced
ZM2963,2,3,5,7,1,5,2,3,5,9,3,5,3,5,4,7,1,1,2,3,2,1,1,0,49,Assertive
ZM2964,6,1,2,2,3,1,1,1,2,3,4,7,3,5,3,5,2,3,1,1,1,0,2,1,30,Balanced
ZM2965,2,3,4,5,3,1,3,5,1,1,4,7,3,5,2,3,3,5,3,5,2,1,2,1,42,Assertive
ZM2966,6,1,4,5,2,2,2,3,5,9,4,7,3,5,3,5,5,9,1,1,2,1,2,1,49,Assertive
ZM2967,3,1,5,7,2,2,1,1,2,3,4,7,2,3,2,3,5,9,1,1,1,0,1,0,37,Balanced
ZM2968,3,1,3,3,3,1,2,3,3,5,4,7,3,5,1,1,4,7,2,3,1,0,2,1,37,Balanced
ZM2969,1,5,1,1,1,5,1,1,5,9,3,5,4,7,1,1,5,9,1,1,2,1,2,1,46,Assertive
ZM2970,5,3,5,7,1,5,2,3,5,9,2,3,1,1,4,7,3,5,2,3,2,1,1,0,47,Assertive
ZM2971,1,5,2,2,2,2,4,7,5,9,3,5,3,5,4,7,2,3,3,5,1,0,1,0,50,Assertive
ZM2972,4,5,5,7,2,2,3,5,1,1,1,1,3,5,2,3,4,7,4,7,1,0,2,1,44,Assertive
ZM2973,5,3,2,2,1,5,3,5,4,7,1,1,3,5,3,5,1,1,3,5,1,0,2,1,40,Balanced
ZM2974,6,1,5,7,2,2,2,3,1,1,1,1,2,3,1,1,1,1,1,1,1,0,1,0,21,Conservative
ZM2975,1,5,1,1,2,2,1,1,1,1,1,1,4,7,2,3,1,1,2,3,2,1,2,1,27,Balanced
ZM2976,2,3,4,5,1,5,1,1,1,1,3,5,4,7,3,5,4,7,3,5,1,0,2,1,45,Assertive
ZM2977,3,1,2,2,1,5,4,7,3,5,4,7,1,1,1,1,1,1,4,7,2,1,1,0,38,Balanced
ZM2978,3,1,2,2,1,5,3,5,5,9,4,7,1,1,2,3,2,3,2,3,2,1,1,0,40,Balanced
ZM2979,3,1,3,3,3,1,1,1,4,7,3,5,4,7,3,5,5,9,4,7,1,0,2,1,47,Assertive
ZM2980,6,1,4,5,3,1,3,5,3,5,3,5,1,1,4,7,5,9,4,7,2,1,1,0,47,Assertive
ZM2981,2,3,2,2,1,5,4,7,5,9,1,1,1,1,1,1,3,5,4,7,2,1,2,1,43,Assertive
ZM2982,3,1,3,3,1,5,2,3,1,1,1,1,4,7,4,7,4,7,3,5,2,1,1,0,41,Assertive
ZM2983,5,3,2,2,1,5,1,1,3,5,3,5,4,7,4,7,3,5,1,1,2,1,2,1,43,Assertive
ZM2984,1,5,5,7,1,5,4,7,4,7,3,5,2,3,1,1,4,7,2,3,2,1,2,1,52,Assertive
ZM2985,4,5,3,3,3,1,4,7,1,1,1,1,4,7,2,3,5,9,1,1,2,1,2,1,40,Balanced
ZM2986,2,3,2,2,1,5,4,7,2,3,1,1,3,5,3,5,1,1,4,7,1,0,1,0,39,Balanced
ZM2987,2,3,2,2,2,2,2,3,2,3,2,3,4,7,3,5,5,9,1,1,1,0,2,1,39,Balanced
ZM2988,5,3,2,2,1,5,4,7,1,1,1,1,1,1,3,5,4,7,3,5,2,1,2,1,39,Balanced
ZM2989,3,1,3,3,3,1,1,1,1,1,3,5,3,5,3,5,3,5,2,3,1,0,1,0,30,Balanced
ZM2990,6,1,2,2,3,1,1,1,4,7,4,7,3,5,2,3,4,7,4,7,2,1,2,1,43,Assertive
ZM2991,2,3,1,1,1,5,1,1,3,5,4,7,3,5,4,7,4,7,2,3,2,1,2,1,46,Assertive
ZM2992,6,1,1,1,2,2,4,7,5,9,4,7,3,5,2,3,3,5,1,1,1,0,1,0,41,Assertive
ZM2993,6,1,5,7,3,1,3,5,3,5,3,5,3,5,1,1,4,7,1,1,2,1,1,0,39,Balanced
ZM2994,1,5,3,3,3,1,1,1,1,1,2,3,1,1,3,5,5,9,1,1,2,1,2,1,32,Balanced
ZM2995,2,3,1,1,3,1,2,3,3,5,2,3,3,5,3,5,5,9,1,1,2,1,2,1,38,Balanced
ZM2996,5,3,1,1,2,2,4,7,4,7,1,1,3,5,3,5,3,5,4,7,2,1,1,0,44,Assertive
ZM2997,2,3,4,5,1,5,2,3,5,9,3,5,4,7,2,3,2,3,3,5,2,1,1,0,49,Assertive
ZM2998,3,1,5,7,1,5,1,1,3,5,1,1,3,5,3,5,1,1,2,3,2,1,1,0,35,Balanced
ZM2999,4,5,3,3,1,5,2,3,5,9,1,1,1,1,4,7,2,3,2,3,2,1,2,1,42,Assertive
ZM3000,4,5,4,5,3,1,1,1,5,9,3,5,2,3,3,5,4,7,1,1,2,1,1,0,43,Assertive
ZM3001,6,1,2,2,2,2,2,3,4,7,4,7,3,5,4,7,5,9,1,1,1,0,1,0,44,Assertive
ZM3002,5,3,1,1,1,5,2,3,2,3,4,7,3,5,3,5,1,1,1,1,2,1,1,0,35,Balanced
ZM3003,2,3,4,5,3,1,1,1,1,1,3,5,2,3,1,1,1,1,2,3,2,1,2,1,26,Balanced
ZM3004,2,3,5,7,2,2,2,3,3,5,3,5,2,3,3,5,1,1,2,3,1,0,1,0,37,Balanced
ZM3005,2,3,4,5,3,1,4,7,3,5,4,7,4,7,1,1,3,5,4,7,2,1,2,1,50,Assertive
ZM3006,6,1,4,5,1,5,3,5,5,9,3,5,4,7,3,5,4,7,2,3,1,0,2,1,53,Aggresive
ZM3007,2,3,2,2,2,2,3,5,2,3,3,5,4,7,3,5,2,3,1,1,2,1,1,0,37,Balanced
ZM3008,4,5,1,1,3,1,2,3,2,3,4,7,4,7,2,3,3,5,3,5,1,0,1,0,40,Balanced
ZM3009,6,1,1,1,2,2,4,7,1,1,4,7,3,5,3,5,1,1,4,7,2,1,1,0,38,Balanced
ZM3010,1,5,5,7,3,1,3,5,3,5,1,1,2,3,1,1,2,3,4,7,1,0,1,0,38,Balanced
ZM3011,2,3,2,2,1,5,2,3,5,9,3,5,3,5,2,3,2,3,3,5,2,1,1,0,44,Assertive
ZM3012,4,5,5,7,2,2,2,3,3,5,2,3,4,7,4,7,4,7,2,3,2,1,1,0,50,Assertive
ZM3013,6,1,4,5,3,1,4,7,5,9,2,3,2,3,3,5,1,1,3,5,2,1,2,1,42,Assertive
ZM3014,5,3,2,2,2,2,4,7,2,3,1,1,1,1,3,5,3,5,1,1,2,1,2,1,32,Balanced
ZM3015,3,1,2,2,2,2,3,5,3,5,3,5,1,1,1,1,5,9,3,5,1,0,1,0,36,Balanced
ZM3016,6,1,4,5,1,5,4,7,1,1,3,5,2,3,2,3,5,9,3,5,2,1,1,0,45,Assertive
ZM3017,5,3,5,7,3,1,2,3,3,5,3,5,3,5,2,3,4,7,2,3,2,1,2,1,44,Assertive
ZM3018,5,3,1,1,1,5,4,7,5,9,2,3,2,3,1,1,4,7,3,5,2,1,2,1,46,Assertive
ZM3019,2,3,5,7,1,5,3,5,3,5,4,7,4,7,4,7,5,9,2,3,1,0,1,0,58,Aggresive
ZM3020,5,3,5,7,2,2,2,3,5,9,2,3,3,5,1,1,3,5,3,5,1,0,1,0,43,Assertive
ZM3021,2,3,3,3,3,1,1,1,3,5,2,3,3,5,4,7,3,5,3,5,1,0,1,0,38,Balanced
ZM3022,2,3,5,7,1,5,4,7,1,1,2,3,4,7,1,1,5,9,4,7,1,0,2,1,51,Assertive
ZM3023,3,1,2,2,3,1,1,1,3,5,1,1,3,5,4,7,2,3,2,3,1,0,1,0,29,Balanced
ZM3024,1,5,5,7,3,1,2,3,1,1,3,5,2,3,2,3,3,5,2,3,2,1,1,0,37,Balanced
ZM3025,3,1,4,5,3,1,3,5,3,5,2,3,1,1,3,5,2,3,1,1,1,0,1,0,30,Balanced
ZM3026,1,5,1,1,3,1,1,1,5,9,4,7,1,1,3,5,2,3,4,7,2,1,1,0,41,Assertive
ZM3027,5,3,2,2,3,1,4,7,4,7,2,3,1,1,3,5,1,1,1,1,2,1,2,1,33,Balanced
ZM3028,4,5,3,3,2,2,2,3,2,3,1,1,4,7,3,5,3,5,3,5,2,1,2,1,41,Assertive
ZM3029,5,3,3,3,1,5,2,3,3,5,2,3,4,7,2,3,5,9,4,7,2,1,1,0,49,Assertive
ZM3030,4,5,5,7,1,5,1,1,4,7,2,3,1,1,1,1,5,9,2,3,2,1,1,0,43,Assertive
ZM3031,6,1,2,2,1,5,4,7,5,9,2,3,2,3,3,5,4,7,4,7,2,1,1,0,50,Assertive
ZM3032,4,5,2,2,2,2,1,1,2,3,4,7,1,1,2,3,1,1,2,3,1,0,2,1,29,Balanced
ZM3033,1,5,5,7,3,1,3,5,2,3,4,7,2,3,4,7,2,3,1,1,1,0,2,1,43,Assertive
ZM3034,1,5,3,3,1,5,2,3,4,7,4,7,1,1,2,3,1,1,3,5,1,0,1,0,40,Balanced
ZM3035,4,5,5,7,1,5,1,1,5,9,2,3,4,7,4,7,5,9,1,1,1,0,1,0,54,Aggresive
ZM3036,6,1,4,5,2,2,4,7,2,3,3,5,2,3,1,1,1,1,1,1,2,1,1,0,30,Balanced
ZM3037,3,1,4,5,2,2,1,1,3,5,2,3,1,1,1,1,1,1,4,7,2,1,2,1,29,Balanced
ZM3038,4,5,2,2,3,1,3,5,2,3,4,7,1,1,3,5,4,7,4,7,2,1,2,1,45,Assertive
ZM3039,3,1,1,1,2,2,3,5,3,5,3,5,2,3,1,1,3,5,4,7,1,0,2,1,36,Balanced
ZM3040,2,3,3,3,2,2,3,5,1,1,2,3,1,1,4,7,5,9,3,5,2,1,1,0,40,Balanced
ZM3041,2,3,4,5,1,5,3,5,2,3,1,1,1,1,1,1,4,7,1,1,1,0,2,1,33,Balanced
ZM3042,1,5,5,7,2,2,1,1,4,7,4,7,2,3,2,3,2,3,3,5,2,1,2,1,45,Assertive
ZM3043,5,3,5,7,3,1,4,7,5,9,1,1,1,1,1,1,3,5,3,5,2,1,2,1,42,Assertive
ZM3044,6,1,2,2,2,2,2,3,2,3,2,3,1,1,4,7,3,5,3,5,1,0,1,0,32,Balanced
ZM3045,4,5,4,5,2,2,1,1,1,1,1,1,4,7,4,7,5,9,3,5,1,0,1,0,43,Assertive
ZM3046,1,5,2,2,3,1,3,5,5,9,2,3,3,5,4,7,1,1,2,3,2,1,1,0,42,Assertive
ZM3047,6,1,3,3,2,2,1,1,5,9,1,1,3,5,3,5,4,7,3,5,2,1,1,0,40,Balanced
ZM3048,5,3,4,5,2,2,1,1,5,9,1,1,3,5,4,7,5,9,2,3,2,1,2,1,47,Assertive
ZM3049,5,3,5,7,3,1,1,1,5,9,2,3,4,7,3,5,2,3,4,7,2,1,2,1,48,Assertive
ZM3050,2,3,3,3,3,1,3,5,5,9,3,5,3,5,4,7,3,5,1,1,1,0,2,1,45,Assertive
ZM3051,4,5,1,1,1,5,1,1,4,7,3,5,4,7,1,1,4,7,3,5,1,0,2,1,45,Assertive
ZM3052,5,3,5,7,2,2,4,7,3,5,4,7,1,1,1,1,3,5,2,3,1,0,1,0,41,Assertive
ZM3053,3,1,3,3,3,1,1,1,4,7,3,5,3,5,2,3,3,5,1,1,2,1,2,1,34,Balanced
ZM3054,3,1,1,1,1,5,3,5,2,3,4,7,4,7,4,7,3,5,1,1,2,1,2,1,44,Assertive
ZM3055,3,1,3,3,1,5,1,1,2,3,4,7,4,7,2,3,4,7,4,7,1,0,2,1,45,Assertive
ZM3056,1,5,2,2,1,5,4,7,1,1,2,3,1,1,4,7,2,3,1,1,1,0,2,1,36,Balanced
ZM3057,6,1,1,1,1,5,1,1,1,1,4,7,4,7,1,1,2,3,1,1,1,0,1,0,28,Balanced
ZM3058,6,1,4,5,2,2,1,1,2,3,2,3,4,7,3,5,5,9,4,7,1,0,2,1,44,Assertive
ZM3059,1,5,2,2,1,5,4,7,5,9,2,3,3,5,1,1,2,3,3,5,2,1,1,0,46,Assertive
ZM3060,6,1,3,3,3,1,2,3,1,1,2,3,4,7,4,7,3,5,1,1,1,0,1,0,32,Balanced
ZM3061,2,3,4,5,1,5,4,7,5,9,1,1,3,5,1,1,4,7,4,7,1,0,1,0,50,Assertive
ZM3062,5,3,1,1,3,1,2,3,5,9,1,1,2,3,3,5,2,3,3,5,2,1,1,0,35,Balanced
ZM3063,4,5,3,3,1,5,4,7,3,5,3,5,4,7,1,1,2,3,3,5,1,0,2,1,47,Assertive
ZM3064,1,5,4,5,2,2,4,7,2,3,3,5,4,7,1,1,1,1,3,5,1,0,2,1,42,Assertive
ZM3065,5,3,4,5,3,1,2,3,2,3,4,7,1,1,4,7,5,9,2,3,1,0,1,0,42,Assertive
ZM3066,6,1,2,2,3,1,1,1,1,1,3,5,2,3,4,7,3,5,2,3,1,0,1,0,29,Balanced
ZM3067,6,1,2,2,1,5,4,7,5,9,3,5,4,7,2,3,2,3,4,7,2,1,2,1,51,Assertive
ZM3068,6,1,1,1,3,1,4,7,5,9,1,1,2,3,1,1,4,7,4,7,2,1,2,1,40,Balanced
ZM3069,2,3,2,2,2,2,1,1,5,9,3,5,4,7,4,7,3,5,2,3,1,0,2,1,45,Assertive
ZM3070,6,1,4,5,1,5,2,3,2,3,2,3,4,7,2,3,2,3,1,1,1,0,2,1,35,Balanced
ZM3071,1,5,5,7,2,2,4,7,4,7,3,5,3,5,4,7,4,7,4,7,1,0,2,1,60,Aggresive
ZM3072,5,3,4,5,3,1,4,7,2,3,4,7,3,5,4,7,3,5,3,5,2,1,1,0,49,Assertive
ZM3073,3,1,3,3,2,2,1,1,2,3,1,1,2,3,2,3,2,3,1,1,2,1,1,0,22,Conservative
ZM3074,4,5,4,5,2,2,4,7,2,3,2,3,2,3,3,5,4,7,1,1,1,0,1,0,41,Assertive
ZM3075,4,5,2,2,2,2,3,5,1,1,3,5,1,1,4,7,5,9,4,7,2,1,1,0,45,Assertive
ZM3076,4,5,4,5,2,2,2,3,1,1,2,3,2,3,4,7,2,3,3,5,1,0,2,1,38,Balanced
ZM3077,6,1,3,3,1,5,1,1,2,3,3,5,2,3,4,7,2,3,4,7,1,0,1,0,38,Balanced
ZM3078,2,3,4,5,2,2,1,1,3,5,4,7,3,5,2,3,4,7,3,5,1,0,1,0,43,Assertive
ZM3079,1,5,4,5,1,5,1,1,4,7,3,5,3,5,2,3,5,9,1,1,2,1,1,0,47,Assertive
ZM3080,2,3,2,2,1,5,2,3,3,5,2,3,1,1,1,1,2,3,2,3,1,0,1,0,29,Balanced
ZM3081,2,3,2,2,3,1,3,5,1,1,2,3,3,5,1,1,2,3,4,7,2,1,2,1,33,Balanced
ZM3082,6,1,3,3,1,5,3,5,4,7,1,1,4,7,4,7,2,3,3,5,1,0,2,1,45,Assertive
ZM3083,5,3,1,1,3,1,1,1,4,7,4,7,3,5,3,5,4,7,1,1,2,1,2,1,40,Balanced
ZM3084,4,5,5,7,2,2,3,5,2,3,3,5,1,1,4,7,1,1,4,7,1,0,1,0,43,Assertive
ZM3085,6,1,4,5,3,1,3,5,3,5,4,7,4,7,3,5,4,7,2,3,2,1,1,0,47,Assertive
ZM3086,3,1,4,5,1,5,3,5,2,3,1,1,1,1,1,1,4,7,4,7,1,0,2,1,37,Balanced
ZM3087,2,3,1,1,3,1,4,7,4,7,3,5,3,5,4,7,5,9,4,7,2,1,2,1,54,Aggresive
